DB,SITEID,DUPL,TARGSITEID,LAT,LON,ELEV,DATE,TIME,STATE,MAPSHEET,LANDFORM TYPE,GEOMORPH1,GEOMORPH2,LANDUSE1,LANDUSE1a,LANDUSE2,LANDUSE2a,CONTAMtxt,TOSID,TOSTYPE,TOSTOPD,TOSBD,TOSRAD,TOSpH,BOSID,BOSTYPE,BOSTOPD,BOSBD,BOSRAD,BOSpH
field,2007191291,,TS0501,-27.137,123.474,443,01.04.2008,16:45,WA,Throssell,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007191291001,PIT TRENCH SAMPLE,0,0.1,1,7.5,2007191291002,AUGER SAMPLE,0.6,0.9,1,8.5
field,2007191292,,TS1254,-32.755,151.73,28,13.03.2008,11:10,NSW,Newcastle,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,cattle grazing  fences nearby 50m  pasture for grazing,2007191292001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191292002,AUGER SAMPLE,0.52,0.68,1,8
field,2007191293,2007191518,TS1150,-28.317,143.134,141,08.06.2008,10:15,QLD,Bulloo,alluvial plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,Charcoal,2007191293001,PIT TRENCH SAMPLE,0,0.1,1,7.5,2007191293002,AUGER SAMPLE,0.61,0.8,1,9
field,2007191294,,TS1048,-23.961,149.846,76,26.10.2007,08:05,QLD,Duaringa,alluvial plain,water,over bank stream flow,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,,2007191294001,PIT TRENCH SAMPLE,0,0.1,1,5.5,2007191294002,AUGER SAMPLE,0.6,0.7,1,7
field,2007191295,2007191498,TS0185,-26.773,138.294,9,11.08.2009,,SA,Pandie Pandie,longitudinal dunefield,sand deposition wind,sheet flow  sheet or surface wash,1 0 0 Conservation and Natural Environments,,1 0 0 Conservation and Natural Environments,,None,2007191295001,PIT TRENCH SAMPLE,0.2,0.25,1,9.5,2007191295002,PIT TRENCH SAMPLE,0.65,0.7,1,10
field,2007191296,,TS0602,-32.941,120.345,270,12.12.2007,09:05,WA,Lake Johnston,flood plain,over bank stream flow,,1 0 0 Conservation and Natural Environments,,1 0 0 Conservation and Natural Environments,,Nil,2007191296001,PIT TRENCH SAMPLE,0,0.1,1,8,2007191296002,AUGER SAMPLE,0.5,0.65,1,8
field,2007191297,2007190874,TS0722,-17.41,130.774,328,27.07.2008,11:19,NT,Wave Hill,alluvial terrace,channelled stream flow,dust deposition wind,2 1 0 Grazing natural vegetation,,,,,2007191297001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007191297002,AUGER SAMPLE,0.6,0.8,1,6.5
field,2007191298,,TS1129,-27.394,145.218,224,09.06.2008,12:47,QLD,Toompine,alluvial plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,Possible vegetation in TOS,2007191298001,PIT TRENCH SAMPLE,0,0.1,1,5,2007191298002,AUGER SAMPLE,0.6,0.72,1,6
field,2007191299,2007190753,TS1176,-29.294,145.023,143,30.04.2008,14:05,NSW,Yantabulla,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,road 30m away  clean site  no rubbish,2007191299001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191299002,AUGER SAMPLE,0.54,0.72,1,9
field,2007191301,,TS0435,-28.777,125.768,242,05.04.2008,08:25,WA,Neale,flood plain,over bank stream flow,,1 0 0 Conservation and Natural Environments,,1 0 0 Conservation and Natural Environments,,,2007191301001,PIT TRENCH SAMPLE,0,0.1,1,5.5,2007191301002,AUGER SAMPLE,0.6,0.9,1,8
field,2007191302,,TS0037,-31.313,134.465,121,04.11.2009,,SA,Childara,longitudinal dunefield,wind,,1 0 0 Conservation and Natural Environments,,1 0 0 Conservation and Natural Environments,,None,2007191302001,PIT TRENCH SAMPLE,0.15,0.25,1,9.5,2007191302002,PIT TRENCH SAMPLE,0.4,0.45,1,9.5
field,2007191303,,TS1102,-25.76,147.873,449,20.05.2008,09:30,QLD,Eddystone,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007191303001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191303002,AUGER SAMPLE,0.6,0.93,1,6
field,2007191304,,TS1123,-27.085,141.173,117,05.06.2008,13:42,QLD,Durham Downs,flood plain,over bank stream flow,sand deposition wind,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007191304001,PIT TRENCH SAMPLE,0,0.1,1,8,2007191304002,AUGER SAMPLE,0.62,0.78,1,9
field,2007191305,,TS0054,-30.481,133.688,121,25.07.2008,11:00,SA,Tarcoola,drainage depression,over bank stream flow,wind,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,Station track and fewnceline 50m south,2007191305001,PIT TRENCH SAMPLE,0.05,0.15,1,9.5,2007191305002,AUGER SAMPLE,0.6,0.9,1,9.5
field,2007191306,,TS1046,-24.023,144.853,257,30.05.2008,14:30,QLD,Blackall,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007191306001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007191306002,AUGER SAMPLE,0.63,0.87,1,6
field,2007191307,,TS1374,-41.08,145.924,4,07.02.2008,10:00,TAS,North West,alluvial plain,water,,1 0 0 Conservation and Natural Environments,,3 2 0 Dryland Grazing modified pastures,,Reserve coarse cut grass  pump station downstream,2007191307001,PIT TRENCH SAMPLE,0,0.1,1,4.5,2007191307002,AUGER SAMPLE,0.64,0.8,1,4.5
field,2007191308,,TS1324,-38.268,144.347,17,04.10.2007,11:30,VIC,Port Philip,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,possibly tilled in last 20 years,2007191308001,PIT TRENCH SAMPLE,0,0.1,1,5.5,2007191308002,AUGER SAMPLE,0.6,0.95,1,8
field,2007191309,,TS1389,-43.014,147.011,33,10.02.2008,12:00,TAS,South East,alluvial plain,water,,1 0 0 Conservation and Natural Environments,,3 3 0 Dryland Cropping,,Upstream from Huonville  behind golf course; orchard nearby,2007191309001,PIT TRENCH SAMPLE,0,0.1,1,5.5,2007191309002,AUGER SAMPLE,0.62,0.84,1,4.5
field,2007191310,,TS0013,-33.291,137.295,5,22.11.2008,,SA,Whyalla,pediment,over bank stream flow,sheet flow  sheet or surface wash,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,,2007191310001,PIT TRENCH SAMPLE,0.05,0.15,1,8.5,2007191310002,AUGER SAMPLE,0.7,0.95,1,9.5
field,2007191311,,TS0931,-18.437,140.873,19,21.09.2007,12:30,QLD,Donors Hill,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007191311001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191311002,PIT TRENCH SAMPLE,0.5,0.55,1,7
field,2007191312,2007190472,TS0740,-18.619,135.406,204,21.05.2008,13:50,NT,Brunette Downs,stagnant alluvial plain,detrital deposition still water,,2 1 0 Grazing natural vegetation,,,,None,2007191312001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191312002,AUGER SAMPLE,0.6,0.8,1,6
field,2007191313,,TS0828,-24.121,137.943,103,11.05.2008,14:00,NT,Simpson Desert North,stagnant alluvial plain,detrital deposition still water,wind,1 0 0 Conservation and Natural Environments,,,,None,2007191313001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191313002,AUGER SAMPLE,0.6,0.8,1,6
field,2007191314,,TS0767,-20.551,132.126,430,30.07.2008,11:27,NT,Lander River,alluvial terrace,channelled stream flow,dust deposition wind,2 1 0 Grazing natural vegetation,,,,,2007191314001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191314002,AUGER SAMPLE,0.7,0.9,1,6
field,2007191316,,TS0425,-28.212,114.32,12,15.11.2007,15:00,WA,Geraldton,flood plain,over bank stream flow,,3 3 0 Dryland Cropping,,3 3 0 Dryland Cropping,,,2007191316001,PIT TRENCH SAMPLE,0,0.1,1,5,2007191316002,AUGER SAMPLE,0.6,0.9,1,7.5
field,2007191317,,TS0169,-29.38,139.982,7,25.10.2008,,SA,Callabonna,aeolian dunes,over bank stream flow,wind,1 0 0 Conservation and Natural Environments,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007191317001,PIT TRENCH SAMPLE,0.05,0.15,1,4.5,2007191317002,PIT TRENCH SAMPLE,0.6,0.75,1,4.5
field,2007191318,2007190495,TS0020,-32.432,134.088,12,29.04.2009,,SA,Streaky Bay,coastal plain,sheet flow sheet or surface wash,over bank stream flow,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,3 3 1 Dryland cereals,Fence runs very near to the drainage over a significant distance   Plouged on the far side,2007191318001,PIT TRENCH SAMPLE,0.05,0.15,1,10,2007191318002,PIT TRENCH SAMPLE,0.65,0.75,1,10
field,2007191319,,TS0017,-33.012,136.63,190,27.09.2009,,SA,Whyalla,alluvial swamp,over bank stream flow,wind,1 0 0 Conservation and Natural Environments,,1 0 0 Conservation and Natural Environments,,Old fence parallels shore 50m away   Not galvanised and thus probably minimal problem ,2007191319001,PIT TRENCH SAMPLE,0.05,0.15,1,9.5,2007191319002,PIT TRENCH SAMPLE,0.65,0.75,1,6.5
field,2007191321,,TS1194,-29.53,146.113,151,01.05.2008,09:05,NSW,Enngonia,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,road 30m away  clean site  no rubbish,2007191321001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191321002,AUGER SAMPLE,0.59,0.81,1,7
field,2007191322,,TS0751,-19.256,132.667,420,29.07.2008,09:22,NT,Green Swamp Well,aeolian landforms,dust deposition wind,detrital deposition still water,2 1 0 Grazing natural vegetation,,,,,2007191322001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191322002,AUGER SAMPLE,0.6,0.8,1,6.5
field,2007191323,,TS0851,-25.706,137.889,31,10.05.2008,14:30,NT,Simpson Desert South,aeolian landforms,sand deposition wind,water,1 0 0 Conservation and Natural Environments,,,,None,2007191323001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007191323002,AUGER SAMPLE,0.6,0.8,1,5.5
field,2007191324,,TS1211,-30.645,145.053,111,03.04.2008,10:55,NSW,Louth,flood plain,sheet flow sheet or surface wash,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,clean site  track nearby 20m  no rubbish wire glass,2007191324001,PIT TRENCH SAMPLE,0,0.1,1,7,2007191324002,AUGER SAMPLE,0.5,0.68,1,9
field,2007191325,,TS0459,-29.422,120.52,379,05.03.2008,08:30,WA,Menzies,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007191325001,PIT TRENCH SAMPLE,0,0.1,1,7,2007191325002,AUGER SAMPLE,0.6,0.9,1,8.5
field,2007191328,,TS0144,-32.802,137.575,23,21.11.2008,,SA,Port Augusta,pediplain,sheet flow sheet or surface wash,,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,,2007191328001,PIT TRENCH SAMPLE,0.05,0.1,1,8,2007191328002,AUGER SAMPLE,0.6,0.9,1,8
field,2007191329,,TS0668,-14.296,131.869,75,20.09.2007,14:20,NT,Fergusson River,alluvial terrace,over bank stream flow,,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,,2007191329001,PIT TRENCH SAMPLE,0,0.1,1,5.5,2007191329002,AUGER SAMPLE,0.7,0.94,1,5
field,2007191330,,TS1268,-33.442,150.868,39,14.03.2008,10:25,NSW,Sydney,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,clean site  no wire rubbish  cattle grazing  farm land,2007191330001,PIT TRENCH SAMPLE,0,0.1,1,5,2007191330002,AUGER SAMPLE,0.54,0.88,1,5
field,2007191331,2007191051,TS1045,-24.085,143.132,168,28.05.2008,15:10,QLD,Jundah,alluvial plain,over bank stream flow,channelled stream flow,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,Nil  150m upstream from track,2007191331001,PIT TRENCH SAMPLE,0,0.1,1,5,2007191331002,AUGER SAMPLE,0.61,0.76,1,4.5
field,2007191333,,TS1382,-42.506,146.693,92,09.02.2008,12:40,TAS,South East,alluvial plain,water,,3 2 0 Dryland Grazing modified pastures,5 2 2 Cattle,3 2 0 Dryland Grazing modified pastures,,In pasture  just upstream from pump station and pipGRG,2007191333001,PIT TRENCH SAMPLE,0,0.1,1,4.5,2007191333002,AUGER SAMPLE,0.68,0.88,1,8
field,2007191334,2007190661,TS1125,-27.07,149.713,249,03.11.2007,09:00,QLD,Surat,alluvial plain,over bank stream flow,,3 2 0 Dryland Grazing modified pastures,,3 2 0 Dryland Grazing modified pastures,,,2007191334001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007191334002,AUGER SAMPLE,0.67,0.91,1,7
field,2007191335,,TS0520,-27.821,118.382,413,22.02.2008,18:30,WA,Cue,stagnant alluvial plain,water,detrital deposition still water,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,Mine in catchment,2007191335001,PIT TRENCH SAMPLE,0,0.1,1,7.5,2007191335002,AUGER SAMPLE,0.6,0.9,1,8.5
field,2007191336,,TS1105,-26.34,144.309,202,21.05.2008,13:50,QLD,Quilpie,alluvial plain,channelled stream flow,over bank stream flow,1 0 0 Conservation and Natural Environments,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,200 upstream from track with a concrete culvert,2007191336001,PIT TRENCH SAMPLE,0,0.1,1,4.5,2007191336002,AUGER SAMPLE,0.62,0.85,1,4.5
field,2007191337,,TS0650,-12.656,135.311,29,13.08.2009,10:55,NT,Arnhem Bay,alluvial terrace,over bank stream flow,,2 1 0 Grazing natural vegetation,,,,,2007191337001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191337002,AUGER SAMPLE,0.7,0.85,1,6
field,2007191338,,TS1277,-34.229,143.526,62,18.02.2008,16:30,NSW,Balranald,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,road about 70m away  clean site  no fences wire rubbish,2007191338001,PIT TRENCH SAMPLE,0,0.1,1,8.5,2007191338002,AUGER SAMPLE,0.5,0.78,1,9
field,2007191339,2007191192,TS0397,-24.819,113.809,19,03.03.2008,17:00,WA,Carnarvon Special,alluvial terrace,channelled stream flow,over bank stream flow,2 1 0 Grazing natural vegetation,5 5 0 Services,4 3 0 Irrigated cropping,5 4 0 Residential,Extensive road and bore water facilities in area  Went to least disturbed site,2007191339001,PIT TRENCH SAMPLE,0.01,0.1,1,8,2007191339002,AUGER SAMPLE,0.6,0.9,1,8.5
field,2007191341,,TS0150,-31.641,139.454,81,30.09.2008,,SA,Parachilna,drainage depression,over bank stream flow,wind,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007191341001,PIT TRENCH SAMPLE,0.05,0.15,1,9,2007191341002,AUGER SAMPLE,0.6,0.9,1,9.5
field,2007191344,,TS0823,-24.348,136.628,172,11.05.2008,11:20,NT,Simpson Desert North,lacustrine plain,water,detrital deposition still water,1 0 0 Conservation and Natural Environments,,,,None,2007191344001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007191344002,AUGER SAMPLE,0.6,0.85,1,7
field,2007191345,,TS0888,-15.979,142.504,64,03.10.2007,11:15,QLD,Hann River,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,Cattle Tracks,2007191345001,PIT TRENCH SAMPLE,0,0.1,1,5.5,2007191345002,AUGER SAMPLE,0.57,0.76,1,6.5
field,2007191346,2007191429,TS0852,-25.611,134.799,225,07.05.2008,09:50,NT,Finke,alluvial terrace,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,,None,2007191346001,PIT TRENCH SAMPLE,0,0.1,1,5,2007191346002,AUGER SAMPLE,0.6,0.9,1,6
field,2007191347,,TS0393,-24.773,120.184,566,25.02.2008,14:25,WA,Bullen,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007191347001,PIT TRENCH SAMPLE,0,0.1,1,7,2007191347002,AUGER SAMPLE,0.6,0.65,1,8.5
field,2007191348,2007190218,TS0424,-28.347,125.39,317,04.04.2008,13:55,WA,Neale,longitudinal dunefield,sheet flow sheet or surface wash,,1 0 0 Conservation and Natural Environments,,1 0 0 Conservation and Natural Environments,,,2007191348001,PIT TRENCH SAMPLE,0,0.1,1,5.5,2007191348002,AUGER SAMPLE,0.6,0.85,1,6
field,2007191350,,TS1011,-22.814,141.954,135,01.04.2008,17:40,QLD,Mackunda,flood plain,channelled stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle & 5 2 3 Sheep,nil,2007191350001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007191350002,AUGER SAMPLE,0.6,0.83,1,7
field,2007191351,,TS0161,-30.23,140.699,45,28.09.2008,,SA,Frome,sand plain,over bank stream flow,wind,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007191351001,PIT TRENCH SAMPLE,0.05,0.15,1,10,2007191351002,AUGER SAMPLE,0.5,0.8,1,10
field,2007191352,,TS0481,-26.296,122.317,444,01.03.2008,09:00,WA,Kingston,alluvial plain,channelled stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007191352001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007191352002,AUGER SAMPLE,0.6,0.9,1,8
field,2007191353,,TS0546,-30.698,115.585,148,13.11.2007,09:45,WA,Moora,flood plain,over bank stream flow,,3 3 0 Dryland Cropping,,3 3 0 Dryland Cropping,,,2007191353001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191353002,AUGER SAMPLE,0.6,0.87,1,5.5
field,2007191354,,TS0959,-20.255,143.108,260,01.10.2007,15:20,QLD,Richmond,alluvial plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,,Track 50m away  Fence line 30m,2007191354001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191354002,AUGER SAMPLE,0.6,0.78,1,8
field,2007191355,,TS1348,-36.262,147.242,11,16.04.2008,10:20,VIC,Tallangatta,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,,1 0 0 Conservation and Natural Environments,,Property in an unkept state with abandoned machinery 500m,2007191355001,PIT TRENCH SAMPLE,0,0.1,1,4.5,2007191355002,AUGER SAMPLE,0.55,0.94,1,6.5
field,2007191356,,TS0687,-15.475,129.756,5,10.07.2008,14:40,NT,Auvergne,alluvial plain,over bank stream flow,,2 1 0 Grazing natural vegetation,,,,None,2007191356001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007191356002,AUGER SAMPLE,0.6,0.9,1,6.5
field,2007191357,,TS0482,-26.455,114.163,17,05.03.2008,08:30,WA,Yaringa,coastal lands,water,sheet flow  sheet or surface wash,2 1 0 Grazing natural vegetation,,1 0 0 Conservation and Natural Environments,2 1 0 Grazing natural vegetation,,2007191357001,PIT TRENCH SAMPLE,0,0.09,1,7.5,2007191357002,SURFACE REGOLITH SAMPLE,,0.48,1,8
field,2007191358,,TS0792,-21.734,135.611,354,16.05.2008,14:30,NT,Elkedra,alluvial terrace,over bank stream flow,,2 1 0 Grazing natural vegetation,,,,None,2007191358001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191358002,AUGER SAMPLE,0.6,0.85,1,5.5
field,2007191359,,TS1391,-15.895,136.319,11,06.08.2008,12:20,NT,Mount Young,alluvial terrace,channelled stream flow,,2 1 0 Grazing natural vegetation,,,,,2007191359001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191359002,PIT TRENCH SAMPLE,0.6,0.75,1,5.5
field,2007191361,,TS1078,-25.069,143.004,134,29.05.2008,12:00,QLD,Windorah,alluvial plain,channelled stream flow,over bank stream flow,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,Nil,2007191361001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191361002,AUGER SAMPLE,0.6,0.68,1,5.5
field,2007191362,,TS0712,-16.509,136.043,43,15.07.2008,09:30,NT,Bauhinia Downs,alluvial terrace,over bank stream flow,,2 1 0 Grazing natural vegetation,,,,None,2007191362001,PIT TRENCH SAMPLE,0,0.1,1,5.5,2007191362002,AUGER SAMPLE,0.6,0.8,1,6.5
field,2007191363,,TS0529,-29.529,126.704,215,05.04.2008,13:27,WA,Jubilee,flood plain,over bank stream flow,,1 0 0 Conservation and Natural Environments,,1 0 0 Conservation and Natural Environments,,,2007191363001,PIT TRENCH SAMPLE,0,0.1,1,8.5,2007191363002,AUGER SAMPLE,0.6,0.9,1,8.5
field,2007191364,,TS0963,-19.894,140.155,0,18.09.2007,15:00,QLD,Dobbyn,alluvial plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007191364001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007191364002,AUGER SAMPLE,0.76,0.92,1,7
field,2007191365,,TS0042,-31.157,133.459,118,22.07.2009,,SA,Fowler,longitudinal dunefield,over bank stream flow,over bank stream flow,1 0 0 Conservation and Natural Environments,,1 0 0 Conservation and Natural Environments,,None,2007191365001,PIT TRENCH SAMPLE,0.05,0.15,1,6.5,2007191365002,PIT TRENCH SAMPLE,0.6,0.8,1,6.5
field,2007191366,,TS0532,-29.851,115.154,44,14.11.2007,10:15,WA,Dongara,stagnant alluvial plain,sheet flow sheet or surface wash,,1 0 0 Conservation and Natural Environments,,3 3 0 Dryland Cropping,,50m upstream fom gravel road and culvert,2007191366001,PIT TRENCH SAMPLE,0,0.1,1,6.5,2007191366002,AUGER SAMPLE,0.6,0.85,1,5.5
field,2007191367,,TS1366,-37.83,147.58,15,02.04.2008,13:30,VIC,Bairnsdale Special,flood plain,over bank stream flow,,2 1 0 Grazing natural vegetation,5 2 1 Dairy,1 0 0 Conservation and Natural Environments,,,2007191367001,PIT TRENCH SAMPLE,0,0.1,1,6,2007191367002,AUGER SAMPLE,0.56,0.87,1,6
field,2007191368,,TS0744,-18.749,131.295,380,26.07.2008,13:47,NT,Winnecke Creek,alluvial terrace,channelled stream flow,dust deposition wind,2 1 0 Grazing natural vegetation,,,,,2007191368001,PIT TRENCH SAMPLE,0,0.1,1,7,2007191368002,AUGER SAMPLE,0.6,0.8,1,7
field,2007191369,,TS0336,-22.666,115.679,103,04.05.2008,09:25,WA,Wyloo,alluvial terrace,channelled stream flow,,2 1 0 Grazing natural vegetation,5 2 2 Cattle,2 1 0 Grazing natural vegetation,5 2 2 Cattle,,2007191369001,PIT TRENCH SAMPLE,0,0.1,1,7.5,2007191369002,AUGER SAMPLE,0.6,0.9,1,7.5
field,2007191370,,TS0051,-30.583,134.797,123,25.07.2008,16:00,SA,Tarcoola,drainage depression,over bank stream flow,wind,2 1 0 Grazing natural vegetation,5 2 3 Sheep,2 1 0 Grazing natural vegetation,5 2 3 Sheep,,2007191370001,PIT TRENCH SAMPLE,0.05,0.15,1,8.5,2007191370002,PIT TRENCH SAMPLE,0.6,0.7,1,10
field,2007191371,,TS0641,-12.667,131.349,8,18.09.2007,14:00,NT,Darwin,alluvial plain,over bank stream flow,,2 1 0 Grazing natural vegetation,,2 1 0 Grazing natural vegetation,,50 m downstream fence  50 m upstream of hwy,2007191371001,PIT TRENCH SAMPLE,0,0.1,1,5,2007191371002,PIT TRENCH SAMPLE,0.6,0.67,1,5
field,2007191372,2007191445,TS0625,-34.52,115.914,65,16.01.2008,09:35,WA,Pemberton,alluvial terrace,over bank stream flow,,1 0 0 Conservation and Natural Environments,,1 0 0 Conservation and Natural Environments,,,2007191372001,PIT TRENCH SAMPLE,0,0.1,1,5,2007191372002,AUGER SAMPLE,0.6,0.85,1,5
field,2007191373,,TS0131,-34.335,137.931,47,25.06.2008,13:40,SA,Maitland,low hills,over bank stream flow,,3 3 0 Dryland Cropping,3 3 1 Dryland cereals,3 2 0 Dryland Grazing modified pastures,5 2 3 Sheep,Old fence  ploughing  fertiliser use DAP  upstream,2007191373001,PIT TRENCH SAMPLE,0.05,0.15,1,10,2007191373002,AUGER SAMPLE,0.6,0.9,1,10
